"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"104","Wednesday","13:50","PTEA-TTE-6+PTEB-TTE-6+MBKM","E0451-EL367-2-SISTEM PEMBANGKIT TENAGA LISTRIK","TSM+HSB","","",""
"104","Wednesday","14:40","PTEA-TTE-6+PTEB-TTE-6+MBKM","E0451-EL367-2-SISTEM PEMBANGKIT TENAGA LISTRIK","TSM+HSB","","",""
"106","Wednesday","13:00","PTEA-EI-6+PTEB-EI-6","E0451-EL461-2-ROBOTIKA**","ERH+MAR","","",""
"106","Wednesday","13:50","PTEA-EI-6+PTEB-EI-6","E0451-EL461-2-ROBOTIKA**","ERH+MAR","","",""
"107","Wednesday","10:20","PTEB-EI-6+PTEA-EI-6","E0451-EL460-2-SISTEM TERTANAM DAN IoT**","DDW+MAR","","",""
"107","Wednesday","11:10","PTEB-EI-6+PTEA-EI-6","E0451-EL460-2-SISTEM TERTANAM DAN IoT**","DDW+MAR","","",""
"108","Wednesday","08:40","PTEA-EI-6+PTEB-EI-6","E0451-EL462-2-VISI KOMPUTER** ","ERH+DDW","","",""
"108","Wednesday","09:30","PTEA-EI-6+PTEB-EI-6","E0451-EL462-2-VISI KOMPUTER** ","ERH+DDW","","",""
"109","Monday","07:00","PTEA-EI-6+PTEB-EI-6","E0451-EL463-2-PERANCANGAN SISTEM ELEKTRONIKA**","INK","","",""
"109","Monday","07:50","PTEA-EI-6+PTEB-EI-6","E0451-EL463-2-PERANCANGAN SISTEM ELEKTRONIKA**","INK","","",""
"111","Monday","09:30","PTEB-EK-6+PTEA-EK-6","E0451-EL464-3-ANTENA DAN PROPAGASI**","AHS","","",""
"111","Monday","10:20","PTEB-EK-6+PTEA-EK-6","E0451-EL464-3-ANTENA DAN PROPAGASI**","AHS","","",""
"111","Monday","11:10","PTEB-EK-6+PTEA-EK-6","E0451-EL464-3-ANTENA DAN PROPAGASI**","AHS","","",""
"112","Wednesday","13:50","PTEB-EK-6+PTEA-EK-6","E0451-EL465-3-SISTEM KOMUNIKASI OPTIK**","ARJ","","",""
"112","Wednesday","14:40","PTEB-EK-6+PTEA-EK-6","E0451-EL465-3-SISTEM KOMUNIKASI OPTIK**","ARJ","","",""
"112","Wednesday","15:30","PTEB-EK-6+PTEA-EK-6","E0451-EL465-3-SISTEM KOMUNIKASI OPTIK**","ARJ","","",""
"113","Tuesday","10:20","PTEB-EI-6+PTEA-EI-6","E0451-EL466-2-KOMUNIKASI DATA**","EAJ+AHS","","",""
"113","Tuesday","11:10","PTEB-EI-6+PTEA-EI-6","E0451-EL466-2-KOMUNIKASI DATA**","EAJ+AHS","","",""
"115","Wednesday","09:30","PTEA-TTE-6+PTEB-TTE-6","E0451-EL467-2-ELEKTRONIKA DAYA **","DLH","","",""
"115","Wednesday","10:20","PTEA-TTE-6+PTEB-TTE-6","E0451-EL467-2-ELEKTRONIKA DAYA **","DLH","","",""
"116","Monday","13:00","PTEA-TTE-6+PTEB-TTE-6","E0451-EL468-2-OTOMASI KELISTRIKAN INDUSTRI**","YYS+MMS","","",""
"116","Monday","13:50","PTEA-TTE-6+PTEB-TTE-6","E0451-EL468-2-OTOMASI KELISTRIKAN INDUSTRI**","YYS+MMS","","",""
"117","Wednesday","07:00","PTEA-TTE-6+PTEB-TTE-6","E0451-EL469-2-PENGGUNAAN DAN PENGATURAN MOTOR LISTRIK","SMT+WAS","","",""
"117","Wednesday","07:50","PTEA-TTE-6+PTEB-TTE-6","E0451-EL469-2-PENGGUNAAN DAN PENGATURAN MOTOR LISTRIK","SMT+WAS","","",""
"119","Tuesday","13:00","PTOIR-1","E5651-ER200-2-MATEMATIKA TEKNIK I","AGF+STA","","",""
"119","Tuesday","13:50","PTOIR-1","E5651-ER200-2-MATEMATIKA TEKNIK I","AGF+STA","","",""
